"id_training_data";"id_berita";"id_topik";"berita";"training_class"
"1367";"1551";"5";"Disebut Beri Suap, Tiga Petinggi Swasta Bersaksi Untuk Idrus Marham";"None"
"1368";"1552";"5";"Banyak Yang Nangis Minta Hukum Ditunda";"None"
"1369";"1553";"5";"Dirut Jasa Tirta II Diperiksa Perdana Sebagai Tersangka KPK";"None"
"1370";"1554";"5";"Yusril Ihza Akan Bela Maghfirah, Ibu Tiga Bayi Kembar Di Rutan Bireun";"None"
"1371";"1555";"5";"Ungkap Korupsi Infrastruktur, KPK Geledah Sejumlah Tempat Di Jakarta Dan Surabaya";"None"
"1372";"1556";"1";"Surya Paloh Tak Masalah TGB Gabung Golkar";"None"
"1373";"1557";"1";"20 Delegasi Uni Eropa Menyambangi NasDem";"None"
"1377";"1561";"1";"Debat Capres Tanpa Pengerahan Massa";"None"
"1378";"1562";"1";"Agung Yulianto Klaim Cocok Jadi Pendamping Anies";"None"
"1379";"1563";"1";"Isu Poligami Dapat Menarik Simpati Perempuan";"None"
"1380";"1564";"1";"Tidak Semua Tokoh Politik Bisa Ditiru";"None"
"1381";"1565";"1";"Narasi 'Indonesia Punah' seperti Peluru Kosong";"None"
"1382";"1566";"1";"Luhut: Jangan Asal Ngomong Indonesia Punah";"None"
"1383";"1567";"1";"Demokrat Menuding Ada Institusi Siluman";"None"
"1384";"1568";"1";"Demokrat Kecam Pernyataan Wiranto Terkait Perusakan Baliho";"None"
"1385";"1569";"1";"PSI: Poligami Memperdaya Perempuan";"None"
"1386";"1570";"1";"Akhir Desember UU Pesantren Dibawa ke DPR";"None"
"1387";"1571";"1";"Megawati: Hari Ibu Momentum Gerakan Politik Perempuan";"None"
"1388";"1572";"1";"Keluarga Benteng Terdepan Mencegah Penyalahgunaan Narkoba";"None"
"1389";"1573";"1";"Bawaslu Polri Selidiki Perusakan Atribut Demokrat";"None"
"1390";"1574";"1";"Wiranto: Pernyataan Prabowo Ancaman Serius";"None"
"1391";"1575";"1";"Pemerintah Dinilai Berupaya Menyejahterakan Prajurit";"None"
"1392";"1576";"1";"Kenaikan Tunjangan Babinsa Tak Pengaruhi Suara Jokowi";"None"
"1393";"1577";"1";"Jokowi: Perbedaan di Indonesia Anugerah";"None"
"1394";"1578";"1";"Demokrat Gelar Rapat Darurat di Rumah SBY";"None"
"1395";"1579";"1";"Surya Paloh Sowan ke Ulama Jember";"None"
"1396";"1580";"1";"Penasihat Fraksi Gerindra DPRD DKI Meninggal";"None"
"1397";"1581";"1";"Kemendagri Luncurkan 15 Layanan Daring";"None"
"1398";"1582";"1";"Kedaulatan Sebuah Keharusan";"None"
"1399";"1583";"1";"Rumah Gerakan 98 Tolak Kembalinya Orde Baru";"None"
"1400";"1584";"1";"Reklame Raksasa Raib, PSI Ambil Langkah Hukum";"None"
"1401";"1585";"1";"Presiden Jokowi Berikan Kenaikan Tunjangan Babinsa";"None"
"1402";"1586";"1";"Pernyataan Grace Natalie Soal Poligami Ditentang";"None"
"1403";"1587";"1";"TGB Resmi Bergabung ke NasDem";"None"
"1404";"1588";"1";"Surya Paloh Ingin Swasembada Bawang Putih";"None"
"1405";"1589";"1";"Andi Arief: Pelaku Perusakan Mengaku Disuruh PDIP";"None"
"1406";"1590";"1";"Bawaslu Diminta Usut Dalang Perusak Atribut Demokrat";"None"
"1407";"1591";"1";"PSI Yakin Isu Poligami Tak Ganggu Jokowi";"None"
"1408";"1592";"1";"PSI Disebut Partai Perempuan";"None"
"1409";"1593";"1";"Gerindra Minta PSI Ributkan Prostitusi Ketimbang Poligami";"None"
"1411";"1595";"1";"TGB Tegaskan Komitmen Nahdlatul Wathan Merawat NKRI";"None"
"1412";"1596";"1";"Santri Diminta Menjadi Juru Penerang Islam";"None"
"1413";"1597";"1";"Surya Paloh Beri Kuliah Kebangsaan di Ponpes Nahdlatul Wathan";"None"
"1414";"1598";"1";"NasDem Usulkan Tokoh Muda sebagai Wagub DKI";"None"
"1415";"1599";"1";"Surya Paloh Ingatkan Pentingnya Nilai Pancasila";"None"
"1416";"1600";"1";"Survei: Mayoritas Warga Tolak Perda Agama";"None"
"1417";"1601";"1";"Pemerintah Diminta Tindak Tegas KKB Papua";"None"
"1418";"1602";"1";"Surya Paloh Ingatkan Pentingnya Mempersiapkan Generasi Penerus";"None"
"1419";"1603";"1";"Presiden Janji Percepat Pembahasan RUU Pesantren";"None"
"1420";"1604";"1";"Surya Paloh Beri Kuliah Umum Kebangsaan di Lombok";"None"
"1421";"1605";"1";"Kinerja DPR yang `Ajaib`";"None"
"1423";"1607";"1";"Jokowi Heran Marak Umpatan Kasar";"None"
"1424";"1608";"1";"Pemerintah Diminta Pertimbangkan Usulan Operasi Militer di Papua";"None"
"1425";"1609";"1";"Kalla Terkesan dengan Kesederhanaan Jokowi";"None"
"1426";"1610";"1";"Keputusan MK Kabulkan Uji Materi UU Perkawinan Diapresiasi";"None"
"1427";"1611";"1";"Indonesia Tegaskan Komitmen Penerapan Perjanjian Paris";"None"
"1428";"1612";"1";"Perempuan Muhammadiyah Dukung Larangan Poligami";"None"
"1429";"1613";"3";"Dirjen PFM Fokus Tingkatkan Kualitas Pelayanan Bansos";"None"
"1430";"1614";"3";"Jokowi: Calon Pemimpin Harus Suguhkan Adu Visi Misi";"None"
"1431";"1615";"3";"Harapan Mohammad Nuh dan Wardiman untuk Museum Pendidikan";"None"
"1432";"1616";"3";"Empat Mantan Menteri Pendidikan Reuni di Senayan";"None"
"1435";"1619";"3";"186 PPKD Sudah di Tangan Kemendikbud";"None"
"1436";"1620";"3";"Anies Ingin Guru Madrasah Jadi Pendidik Abad 21";"None"
"1437";"1621";"3";"Polri: Lapangan Tembak Senayan Bisa Dipindah";"None"
"1438";"1622";"3";"Pendidikan Berkelas Internasional Hadir di Surabaya";"None"
"1439";"1623";"3";"Proyektil Peluru di Ruangan Vivi Diuji Balistik";"None"
"1440";"1624";"3";"Menristekdikti Mengisyaratkan Moratorium di Sejumlah Prodi LPTK";"None"
"1441";"1625";"3";"Vivi Sempat tak Percaya Lubang di Ruangan dari Tembakan";"None"
"1442";"1626";"3";"Di UAI, Lulusan Cum Laude Bonus Naik Haji";"None"
"1443";"1627";"3";"Lubang Baru di Gedung DPR Sisa Tembakan Senin";"None"
"1444";"1628";"3";"Jokowi Kaget Klaim Penyakit Jantung Rp9 Triliun";"None"
"1445";"1629";"3";"PGMI Dorong Madrasah Sejajar dengan Sekolah Umum";"None"
"1446";"1630";"3";"Sebagian Napi Kabur di Palu Sudah Kembali";"None"
"1447";"1631";"3";"Polisi Bawa Satu Kotak dari Lokasi Penembakan DPR";"None"
"1448";"1632";"3";"Dirjen PFM Fokus Tingkatkan Kualitas Pelayanan Bansos";"None"
"1449";"1633";"3";"Jokowi: Calon Pemimpin Harus Suguhkan Adu Visi Misi";"None"
"1450";"1634";"3";"Harapan Mohammad Nuh dan Wardiman untuk Museum Pendidikan";"None"
"1451";"1635";"3";"Empat Mantan Menteri Pendidikan Reuni di Senayan";"None"
"1454";"1638";"3";"186 PPKD Sudah di Tangan Kemendikbud";"None"
"1455";"1639";"3";"Anies Ingin Guru Madrasah Jadi Pendidik Abad 21";"None"
"1456";"1640";"3";"Polri: Lapangan Tembak Senayan Bisa Dipindah";"None"
"1457";"1641";"3";"Pendidikan Berkelas Internasional Hadir di Surabaya";"None"
"1458";"1642";"3";"Proyektil Peluru di Ruangan Vivi Diuji Balistik";"None"
"1459";"1643";"3";"Menristekdikti Mengisyaratkan Moratorium di Sejumlah Prodi LPTK";"None"
"1460";"1644";"3";"Vivi Sempat tak Percaya Lubang di Ruangan dari Tembakan";"None"
"1461";"1645";"3";"Di UAI, Lulusan Cum Laude Bonus Naik Haji";"None"
"1462";"1646";"3";"Lubang Baru di Gedung DPR Sisa Tembakan Senin";"None"
"1463";"1647";"3";"Jokowi Kaget Klaim Penyakit Jantung Rp9 Triliun";"None"
"1464";"1648";"3";"PGMI Dorong Madrasah Sejajar dengan Sekolah Umum";"None"
"1465";"1649";"3";"Sebagian Napi Kabur di Palu Sudah Kembali";"None"
"1466";"1650";"3";"Polisi Bawa Satu Kotak dari Lokasi Penembakan DPR";"None"
"1467";"1651";"3";"Dirjen PFM Fokus Tingkatkan Kualitas Pelayanan Bansos";"None"
"1468";"1652";"3";"Jokowi: Calon Pemimpin Harus Suguhkan Adu Visi Misi";"None"
"1469";"1653";"3";"Harapan Mohammad Nuh dan Wardiman untuk Museum Pendidikan";"None"
"1470";"1654";"3";"Empat Mantan Menteri Pendidikan Reuni di Senayan";"None"
"1473";"1657";"3";"186 PPKD Sudah di Tangan Kemendikbud";"None"
"1474";"1658";"3";"Anies Ingin Guru Madrasah Jadi Pendidik Abad 21";"None"
"1475";"1659";"3";"Polri: Lapangan Tembak Senayan Bisa Dipindah";"None"
"1476";"1660";"3";"Pendidikan Berkelas Internasional Hadir di Surabaya";"None"
"1477";"1661";"3";"Proyektil Peluru di Ruangan Vivi Diuji Balistik";"None"
"1478";"1662";"3";"Menristekdikti Mengisyaratkan Moratorium di Sejumlah Prodi LPTK";"None"
"1479";"1663";"3";"Vivi Sempat tak Percaya Lubang di Ruangan dari Tembakan";"None"
"1480";"1664";"3";"Di UAI, Lulusan Cum Laude Bonus Naik Haji";"None"
"1481";"1665";"3";"Lubang Baru di Gedung DPR Sisa Tembakan Senin";"None"
"1482";"1666";"3";"Jokowi Kaget Klaim Penyakit Jantung Rp9 Triliun";"None"
"1483";"1667";"3";"PGMI Dorong Madrasah Sejajar dengan Sekolah Umum";"None"
"1484";"1668";"3";"Sebagian Napi Kabur di Palu Sudah Kembali";"None"
"1485";"1669";"3";"Polisi Bawa Satu Kotak dari Lokasi Penembakan DPR";"None"
"1486";"1670";"5";"Augie Fantinus Segera Disidang";"None"
"1487";"1671";"5";"Polisi Sempat Usut Kasus Pengaturan Skor Bola";"None"
"1488";"1672";"5";"Shinta Senang Dapat Rp20 Juta Bantu Pelarian Eddy";"None"
"1489";"1673";"5";"KPK Bidik Anggota DPR Lain di Kasus Bakamla";"None"
"1490";"1674";"5";"Satgas Mafia Bola Bekerja Tahun Depan";"None"
"1491";"1675";"5";"Kader PDIP Mendominasi Daftar OTT KPK";"None"
"1492";"1676";"5";"IPhone X Jadi Pelicin Pelarian Eddy Sindoro";"None"
"1493";"1677";"5";"Peran Imam Nahrawi pada Dugaan Suap di Kemenpora Signifikan";"None"
"1494";"1678";"5";"Indonesia Gandeng Swiss Melacak Uang Koruptor";"None"
"1495";"1679";"5";"Direktur SDM PT Adhi Karya Diperiksa KPK";"None"
"1496";"1680";"5";"Pengacara Tagih Penyelesaian Berkas Perkara Ratna";"None"
"1497";"1681";"5";"Direktur Keuangan Waskita Wado Energi 'Digarap' KPK";"None"
"1498";"1682";"5";"Ahmad Heryawan Dipanggil KPK";"None"
"1499";"1683";"5";"Lima Tersangka Suap Kemenpora Ditahan";"None"
"1500";"1684";"5";"Ditjen PAS: Remisi Ahok Tunggu SK Menkumham";"None"
"1501";"1685";"5";"OTT Dana Hibah KONI tak Ganggu Prestasi Atlet";"None"
"1502";"1686";"5";"KPK Mengindikasi Dugaan Korupsi Penyelenggaraan Asian Games";"None"
"1503";"1687";"5";"Kasus RJ Lino Dipastikan Rampung Sebelum Ganti Pimpinan KPK";"None"
"1504";"1688";"5";"Pejabat Kemenpora jadi Tersangka Suap Dana Hibah KONI";"None"
"1505";"1689";"5";"KPK Endus Dugaan Korupsi Lain di Kemenpora";"None"
"1506";"1690";"5";"Peran PT Waskita pada 14 Proyek Fiktif Diselidiki";"None"
"1507";"1691";"5";"KPK Minta Pemberian Remisi Diperketat";"None"
"1508";"1692";"5";"Eks Petinggi Universitas Udayana Dituntut 4 Tahun Bui";"None"
"1509";"1693";"5";"OTT Sepanjang 2018 Mencetak Sejarah";"None"
"1510";"1694";"5";"Habib Bahar Aktor Utama Penganiayaan Anak";"None"
"1511";"1695";"5";"Wartawan Diminta Lebih Sensitif terhadap Pemberitaan Anak";"None"
"1512";"1696";"5";"21 Kode Suap Meikarta, dari Santa sampai Tina Toon";"None"
"1514";"1698";"5";"Korupsi Dana Hibah Masuk Rekening Pejabat Kemenpora";"None"
"1515";"1699";"5";"Billy Sindoro Dikdawa Suap Bupati Bekasi Rp11,783 Miliar";"None"
"1516";"1700";"5";"Legislator Daerah Paling Malas Lapor Harta Kekayaan";"None"
"1517";"1701";"5";"Jokowi Blak-blakan Soal Kriminalisasi Ulama di Madura";"None"
"1518";"1702";"5";"Kadiv P3 Perum Jasa Tirta II Diperiksa KPK";"None"
"1519";"1703";"5";"Bukti Pertemuan Dirut PLN dengan Tersangka Dipertajam";"None"
"1520";"1704";"5";"Praperadilan Jaksa Chuck Suryosumpeno Ditolak";"None"
"1521";"1705";"5";"Deputi IV Prestasi Olahraga Diduga Terlibat Korupsi Kemenpora";"None"
"1522";"1706";"5";"Uang Rp300 Juta Diamankan dari OTT Kemenpora";"None"
"1523";"1707";"5";"OTT Diduga Terkait Dana Hibah untuk KONI";"None"
"1524";"1708";"5";"KPK Dikabarkan Tangkap Pejabat Kemenpora";"None"
"1525";"1709";"5";"Ahmad Sudiro Terpilih Menjadi Ketua Umum BADAPSKI";"None"
"1526";"1710";"5";"Polri Bentuk Satgas untuk Memberantas Mafia Sepak Bola";"None"
"1527";"1711";"5";"KPK Tetapkan Bupati Mojokerto Tersangka Pencucian Uang";"None"
"1528";"1712";"5";"Taufik Ungkap Aliran Suap ke PAN";"None"
"1529";"1713";"5";"KPK Kumpulkan Bukti untuk Menjerat Dirut PLN";"None"
"1530";"1714";"5";"Novanto Tak Tahu Ada Bilik Asmara";"None"
"1531";"1715";"5";"Habib Bahar Diperiksa Atas Kasus Kekerasan Anak";"None"
"1532";"1716";"5";"Novanto Tak Tahu Bakal Diguyur Rp91 Miliar";"None"
"1533";"1717";"5";"Kotjo Sebut Novanto Berjasa dalam Proyek PLTU Riau-I";"None"
"1534";"1718";"5";"Empat Petinggi PT Waskita Karya Dicegah";"None"
"1535";"1719";"5";"Novanto Prihatin Irvanto Dihukum 10 Tahun Penjara";"None"
"1536";"1720";"5";"Berkas Perkara Bahar Smith Segera Rampung";"None"
"1538";"1722";"5";"Sejumlah Petinggi Waskita Langsung Diperiksa Intensif";"None"
"1539";"1723";"5";"Petinggi PT Smelting Diperiksa Kasus Suap PLTU Riau-I";"None"
"1540";"1724";"5";"Novanto dan Johannes Kotjo Bersaksi untuk Eni";"None"
"1541";"1725";"5";"KPK Bidik PT Waskita Karya di Korupsi 14 Proyek";"None"
"1542";"1726";"5";"Tersangka Bantah Satu Adegan Rekonstruksi Pengeroyokan TNI di Ciracas";"None"
"1543";"1727";"6";"Bahan Baku Sabu Rp2,5 M Dimusnahkan";"None"
"1549";"1733";"6";"Penyusunan APBDes Kerap Berstandar Ganda";"None"
"1550";"1734";"6";"BPOM Kepri Tarik Tiga Produk Sarden Diduga Mengandung Cacing";"None"
"1551";"1735";"6";"Pelabuhan Sulut Jadi Jalur Penyelundupan";"None"
"1552";"1736";"6";"Syahrul Yasin Limpo Bergabung dengan NasDem";"None"
"1553";"1737";"6";"AP II dan Kick Andy Foundation Bagikan Kaki Palsu di Tangerang";"None"
"1554";"1738";"6";"Hari Ini, Matahari Tepat di Atas Kepala";"None"
"1555";"1739";"6";"16 Kendaraan Bupati Abdul Latif Disimpan di Rupbasan Tangerang";"None"
"1556";"1740";"6";"Polda Sulsel Enggan Gegabah Usut Kasus Abu Tours";"None"
"1557";"1741";"6";"Limbah Jagung Sumbawa Dilirik Negara Lain";"None"
"1558";"1742";"6";"Sumur Resapan Bantu Pulihkan Sumber Mata Air Senjoyo";"None"
"1560";"1744";"6";"Sumbawa Targetkan Produksi Jagung 1 Juta Ton";"None"
"1561";"1745";"6";"350 Kg Bombai Nigeria Dicegah Masuk Indonesia";"None"
"1562";"1746";"6";"Bahan Baku Sabu Rp2,5 M Dimusnahkan";"None"
"1568";"1752";"6";"Penyusunan APBDes Kerap Berstandar Ganda";"None"
"1569";"1753";"6";"BPOM Kepri Tarik Tiga Produk Sarden Diduga Mengandung Cacing";"None"
"1570";"1754";"6";"Pelabuhan Sulut Jadi Jalur Penyelundupan";"None"
"1571";"1755";"6";"Syahrul Yasin Limpo Bergabung dengan NasDem";"None"
"1572";"1756";"6";"AP II dan Kick Andy Foundation Bagikan Kaki Palsu di Tangerang";"None"
"1573";"1757";"6";"Hari Ini, Matahari Tepat di Atas Kepala";"None"
"1574";"1758";"6";"16 Kendaraan Bupati Abdul Latif Disimpan di Rupbasan Tangerang";"None"
"1575";"1759";"6";"Polda Sulsel Enggan Gegabah Usut Kasus Abu Tours";"None"
"1576";"1760";"6";"Limbah Jagung Sumbawa Dilirik Negara Lain";"None"
"1577";"1761";"6";"Sumur Resapan Bantu Pulihkan Sumber Mata Air Senjoyo";"None"
"1579";"1763";"6";"Sumbawa Targetkan Produksi Jagung 1 Juta Ton";"None"
"1580";"1764";"6";"350 Kg Bombai Nigeria Dicegah Masuk Indonesia";"None"
"1581";"1765";"6";"Bahan Baku Sabu Rp2,5 M Dimusnahkan";"None"
"1587";"1771";"6";"Penyusunan APBDes Kerap Berstandar Ganda";"None"
"1588";"1772";"6";"BPOM Kepri Tarik Tiga Produk Sarden Diduga Mengandung Cacing";"None"
"1589";"1773";"6";"Pelabuhan Sulut Jadi Jalur Penyelundupan";"None"
"1590";"1774";"6";"Syahrul Yasin Limpo Bergabung dengan NasDem";"None"
"1591";"1775";"6";"AP II dan Kick Andy Foundation Bagikan Kaki Palsu di Tangerang";"None"
"1592";"1776";"6";"Hari Ini, Matahari Tepat di Atas Kepala";"None"
"1593";"1777";"6";"16 Kendaraan Bupati Abdul Latif Disimpan di Rupbasan Tangerang";"None"
"1594";"1778";"6";"Polda Sulsel Enggan Gegabah Usut Kasus Abu Tours";"None"
"1595";"1779";"6";"Limbah Jagung Sumbawa Dilirik Negara Lain";"None"
"1596";"1780";"6";"Sumur Resapan Bantu Pulihkan Sumber Mata Air Senjoyo";"None"
"1598";"1782";"6";"Sumbawa Targetkan Produksi Jagung 1 Juta Ton";"None"
"1599";"1783";"6";"350 Kg Bombai Nigeria Dicegah Masuk Indonesia";"None"
